gps_start_lat,gps_start_lon,t_start,t_endgps_end_lat,gps_end_lon,trip_distance,gps_end_lat,t_end
21.0,-155.5,1545845244070.6687,,-155.64667015861,,21.105211444229866,1545847286246.9895
21.105211444229866,-155.64667015861,1545854104441.5212,,-155.5,,21.0,1545856077150.486
21.0,-155.5,1545887636841.0403,,-155.39404559480084,,20.95055806133913,1545888983042.1438
20.95055806133913,-155.39404559480084,1545923807029.345,,-155.5,,21.0,1545925405705.451
21.0,-155.5,1545973085629.2065,,-155.39404559480084,,20.95055806133913,1545974463061.2131
20.95055806133913,-155.39404559480084,1546004675929.8052,,-155.512760332412,,20.993133543420058,1546005861682.0679
20.993133543420058,-155.512760332412,1546010175152.0232,,-155.5,,21.0,1546010526453.077
21.0,-155.5,1546019294175.4,,-155.5651383961764,,21.050893278858,1546020357147.5725
21.050893278858,-155.5651383961764,1546031487248.8657,,-155.5,,21.0,1546032617016.1797
21.0,-155.5,1546074320529.5493,,-155.512760332412,,20.993133543420058,1546074695938.5
20.993133543420058,-155.512760332412,1546077752592.4407,,-155.5,,21.0,1546078094504.909
21.0,-155.5,1546166764403.7795,,-155.59418807509962,,21.068877071267032,1546168197857.9534
21.068877071267032,-155.59418807509962,1546176368849.9958,,-155.5,,21.0,1546177956057.8176
21.0,-155.5,1546232267187.4844,,-155.39404559480084,,20.95055806133913,1546233550466.9507
20.95055806133913,-155.39404559480084,1546265500598.4998,,-155.5,,21.0,1546267096153.1821
21.0,-155.5,1546318697110.1426,,-155.39404559480084,,20.95055806133913,1546320079406.247
20.95055806133913,-155.39404559480084,1546355260780.2136,,-155.5,,21.0,1546356707385.7388
21.0,-155.5,1546405509543.2078,,-155.39404559480084,,20.95055806133913,1546406797774.7463
20.95055806133913,-155.39404559480084,1546444796437.2964,,-155.512760332412,,20.993133543420058,1546445926205.9595
20.993133543420058,-155.512760332412,1546445653499.8635,,-155.5,,21.0,1546446008326.9746
21.0,-155.5,1546448277707.1975,,-155.64667015861,,21.105211444229866,1546450355851.8955
21.105211444229866,-155.64667015861,1546458685830.9885,,-155.5,,21.0,1546460623939.158
21.0,-155.5,1546492727782.4402,,-155.39404559480084,,20.95055806133913,1546494100201.8513
20.95055806133913,-155.39404559480084,1546527577033.0295,,-155.5,,21.0,1546529216939.7808
21.0,-155.5,1546577991458.7139,,-155.39404559480084,,20.95055806133913,1546579415069.287
20.95055806133913,-155.39404559480084,1546615825455.6567,,-155.5,,21.0,1546617297855.147
21.0,-155.5,1546626002411.7974,,-155.5651383961764,,21.050893278858,1546627251294.2869
21.050893278858,-155.5651383961764,1546636788660.5417,,-155.5,,21.0,1546638029117.8398
21.0,-155.5,1546678364858.0178,,-155.512760332412,,20.993133543420058,1546678723092.2295
20.993133543420058,-155.512760332412,1546682844768.3354,,-155.5,,21.0,1546683199154.268
21.0,-155.5,1546772337685.0393,,-155.59418807509962,,21.068877071267032,1546773780485.3906
21.068877071267032,-155.59418807509962,1546783742749.2441,,-155.5,,21.0,1546785018433.845
21.0,-155.5,1546844100974.3657,,-155.9528484701231,,21.339775045592134,1546848488482.4016
21.339775045592134,-155.9528484701231,1546873905805.08,,-155.5,,21.0,1546878667315.674
21.0,-155.5,1546923166969.3489,,-155.39404559480084,,20.95055806133913,1546924477872.513
20.95055806133913,-155.39404559480084,1546963878570.5298,,-155.5,,21.0,1546965451819.973
21.0,-155.5,1547009834438.3516,,-155.39404559480084,,20.95055806133913,1547011193626.388
20.95055806133913,-155.39404559480084,1547043525686.6611,,-155.5,,21.0,1547044899844.3738
21.0,-155.5,1547054339954.638,,-155.64667015861,,21.105211444229866,1547056458699.0886
21.105211444229866,-155.64667015861,1547063570698.2588,,-155.5,,21.0,1547065590876.4797
21.0,-155.5,1547096878083.5725,,-155.39404559480084,,20.95055806133913,1547098238917.1997
20.95055806133913,-155.39404559480084,1547134214023.1926,,-155.5,,21.0,1547135813245.691
21.0,-155.5,1547182464594.574,,-155.39404559480084,,20.95055806133913,1547183805817.4915
20.95055806133913,-155.39404559480084,1547217872154.67,,-155.512760332412,,20.993133543420058,1547219024058.0322
20.993133543420058,-155.512760332412,1547220035588.8708,,-155.5,,21.0,1547220394553.1384
21.0,-155.5,1547230922856.078,,-155.5651383961764,,21.050893278858,1547232068141.4685
21.050893278858,-155.5651383961764,1547241380636.8774,,-155.5,,21.0,1547242352848.379
21.0,-155.5,1547283842030.7068,,-155.512760332412,,20.993133543420058,1547284191408.1096
20.993133543420058,-155.512760332412,1547287649644.5479,,-155.5,,21.0,1547287994006.4165
21.0,-155.5,1547376942239.7446,,-155.59418807509962,,21.068877071267032,1547378288993.2334
21.068877071267032,-155.59418807509962,1547389380595.1064,,-155.5,,21.0,1547390872256.6206
21.0,-155.5,1547441530841.1545,,-155.39404559480084,,20.95055806133913,1547442955357.875
20.95055806133913,-155.39404559480084,1547479562574.849,,-155.5,,21.0,1547480972229.5432
21.0,-155.5,1547528177852.9097,,-155.39404559480084,,20.95055806133913,1547529587382.067
20.95055806133913,-155.39404559480084,1547568739090.1138,,-155.5,,21.0,1547570232030.2666
21.0,-155.5,1547614914195.8186,,-155.39404559480084,,20.95055806133913,1547616214558.3599
20.95055806133913,-155.39404559480084,1547654733186.5146,,-155.512760332412,,20.993133543420058,1547655895311.936
20.993133543420058,-155.512760332412,1547655621169.1501,,-155.5,,21.0,1547655981291.1008
21.0,-155.5,1547659981972.6572,,-155.64667015861,,21.105211444229866,1547662119210.3276
21.105211444229866,-155.64667015861,1547667570004.9333,,-155.5,,21.0,1547669459642.3027
21.0,-155.5,1547702215320.613,,-155.39404559480084,,20.95055806133913,1547703527157.9182
20.95055806133913,-155.39404559480084,1547738180452.2715,,-155.5,,21.0,1547739731862.1484
21.0,-155.5,1547787293493.6782,,-155.39404559480084,,20.95055806133913,1547788662612.185
20.95055806133913,-155.39404559480084,1547824111007.6614,,-155.5,,21.0,1547825619924.9658
21.0,-155.5,1547836250838.7827,,-155.5651383961764,,21.050893278858,1547837491759.703
21.050893278858,-155.5651383961764,1547845911407.2876,,-155.5,,21.0,1547847045372.255
21.0,-155.5,1547888562666.3113,,-155.512760332412,,20.993133543420058,1547888907758.912
20.993133543420058,-155.512760332412,1547892657801.2268,,-155.5,,21.0,1547893011979.7354
21.0,-155.5,1547981739915.1238,,-155.59418807509962,,21.068877071267032,1547983200457.0195
21.068877071267032,-155.59418807509962,1547995922869.4868,,-155.5,,21.0,1547997425688.619
21.0,-155.5,1548046678072.2625,,-155.39404559480084,,20.95055806133913,1548048023585.7344
20.95055806133913,-155.39404559480084,1548088339689.957,,-155.5,,21.0,1548089750498.2212
21.0,-155.5,1548133256760.3347,,-155.39404559480084,,20.95055806133913,1548134578776.9521
20.95055806133913,-155.39404559480084,1548175009810.3362,,-155.5,,21.0,1548176592255.1863
21.0,-155.5,1548218927294.3628,,-155.39404559480084,,20.95055806133913,1548220233484.5557
20.95055806133913,-155.39404559480084,1548258566730.8882,,-155.512760332412,,20.993133543420058,1548259782945.5315
20.993133543420058,-155.512760332412,1548259985700.7114,,-155.5,,21.0,1548260383288.4062
21.0,-155.5,1548263824734.3833,,-155.64667015861,,21.105211444229866,1548265869947.1084
21.105211444229866,-155.64667015861,1548272078323.398,,-155.5,,21.0,1548274063543.4507
21.0,-155.5,1548307120172.166,,-155.39404559480084,,20.95055806133913,1548308457918.8564
20.95055806133913,-155.39404559480084,1548341863212.2808,,-155.5,,21.0,1548343334616.9246
21.0,-155.5,1548391935058.9834,,-155.39404559480084,,20.95055806133913,1548393299202.1548
20.95055806133913,-155.39404559480084,1548429240210.5427,,-155.5,,21.0,1548430715336.982
21.0,-155.5,1548440069295.221,,-155.5651383961764,,21.050893278858,1548441373238.1204
21.050893278858,-155.5651383961764,1548451013004.7134,,-155.5,,21.0,1548452071173.378
21.0,-155.5,1548493613651.6506,,-155.512760332412,,20.993133543420058,1548493957825.702
20.993133543420058,-155.512760332412,1548496778858.192,,-155.5,,21.0,1548497155041.6174
21.0,-155.5,1548586666842.6943,,-155.59418807509962,,21.068877071267032,1548588017078.0808
21.068877071267032,-155.59418807509962,1548593528867.0857,,-155.5,,21.0,1548595165870.8337
21.0,-155.5,1548650932184.1924,,-155.39404559480084,,20.95055806133913,1548652170524.7507
20.95055806133913,-155.39404559480084,1548682903457.6296,,-155.5,,21.0,1548684502727.0159
21.0,-155.5,1548738294058.3547,,-155.39404559480084,,20.95055806133913,1548739601865.6948
20.95055806133913,-155.39404559480084,1548775127197.7883,,-155.5,,21.0,1548776489803.1917
21.0,-155.5,1548824435673.0117,,-155.39404559480084,,20.95055806133913,1548825747127.907
20.95055806133913,-155.39404559480084,1548864870367.0627,,-155.5,,21.0,1548866465547.154
21.0,-155.5,1548868547428.3813,,-155.64667015861,,21.105211444229866,1548870682069.4844
21.105211444229866,-155.64667015861,1548878026437.341,,-155.5,,21.0,1548879727823.1077
21.0,-155.5,1548911799937.2993,,-155.39404559480084,,20.95055806133913,1548913034385.021
20.95055806133913,-155.39404559480084,1548946680814.9993,,-155.5,,21.0,1548948075353.1829
21.0,-155.5,1548997071417.8223,,-155.39404559480084,,20.95055806133913,1548998478636.2417
20.95055806133913,-155.39404559480084,1549031306435.7954,,-155.5,,21.0,1549032763777.3706
21.0,-155.5,1549043821215.4897,,-155.5651383961764,,21.050893278858,1549045024007.6106
21.050893278858,-155.5651383961764,1549055782453.3477,,-155.5,,21.0,1549056873740.1887
21.0,-155.5,1549097489899.361,,-155.512760332412,,20.993133543420058,1549097874247.6028
20.993133543420058,-155.512760332412,1549101793399.9688,,-155.5,,21.0,1549102166108.9116
21.0,-155.5,1549190705217.8967,,-155.59418807509962,,21.068877071267032,1549192156569.3936
21.068877071267032,-155.59418807509962,1549202432310.4531,,-155.5,,21.0,1549203948826.083
21.0,-155.5,1549262973967.5022,,-155.9528484701231,,21.339775045592134,1549267374909.4878
21.339775045592134,-155.9528484701231,1549288703767.6663,,-155.5,,21.0,1549293709856.5012
21.0,-155.5,1549342701904.846,,-155.39404559480084,,20.95055806133913,1549344068355.1345
20.95055806133913,-155.39404559480084,1549382098405.6975,,-155.5,,21.0,1549383565840.7659
21.0,-155.5,1549429277880.2502,,-155.39404559480084,,20.95055806133913,1549430630784.1138
20.95055806133913,-155.39404559480084,1549466774519.1057,,-155.512760332412,,20.993133543420058,1549467957667.813
20.993133543420058,-155.512760332412,1549469571406.7522,,-155.5,,21.0,1549469941522.1343
21.0,-155.5,1549474902348.3372,,-155.64667015861,,21.105211444229866,1549477067864.7534
21.105211444229866,-155.64667015861,1549482268232.4844,,-155.5,,21.0,1549484188958.937
21.0,-155.5,1549516758831.0305,,-155.39404559480084,,20.95055806133913,1549518108408.1282
20.95055806133913,-155.39404559480084,1549550426377.691,,-155.5,,21.0,1549551912411.4736
21.0,-155.5,1549601423905.5032,,-155.39404559480084,,20.95055806133913,1549602740601.52
20.95055806133913,-155.39404559480084,1549633179453.4622,,-155.512760332412,,20.993133543420058,1549634398366.624
20.993133543420058,-155.512760332412,1549639259033.6775,,-155.5,,21.0,1549639608601.4128
21.0,-155.5,1549650083754.5908,,-155.5651383961764,,21.050893278858,1549651167685.6929
21.050893278858,-155.5651383961764,1549660822227.4724,,-155.5,,21.0,1549661929261.0276
21.0,-155.5,1549702733128.7231,,-155.512760332412,,20.993133543420058,1549703093708.96
20.993133543420058,-155.512760332412,1549706610290.4243,,-155.5,,21.0,1549706954164.5122
21.0,-155.5,1549795833805.547,,-155.59418807509962,,21.068877071267032,1549797332102.1716
21.068877071267032,-155.59418807509962,1549809552805.9011,,-155.5,,21.0,1549811182102.8394
21.0,-155.5,1549861334684.1755,,-155.39404559480084,,20.95055806133913,1549862582334.388
20.95055806133913,-155.39404559480084,1549902747049.215,,-155.5,,21.0,1549904397135.846
21.0,-155.5,1549947449952.255,,-155.39404559480084,,20.95055806133913,1549948841230.7773
20.95055806133913,-155.39404559480084,1549986890765.3997,,-155.5,,21.0,1549988310900.9016
21.0,-155.5,1550033575687.597,,-155.39404559480084,,20.95055806133913,1550034982229.64
20.95055806133913,-155.39404559480084,1550069889628.2678,,-155.5,,21.0,1550071369554.177
21.0,-155.5,1550081990613.2742,,-155.64667015861,,21.105211444229866,1550084256842.6113
21.105211444229866,-155.64667015861,1550087952219.4434,,-155.5,,21.0,1550090013190.6895
21.0,-155.5,1550121607675.829,,-155.39404559480084,,20.95055806133913,1550122992572.6394
20.95055806133913,-155.39404559480084,1550160775406.2751,,-155.5,,21.0,1550162257803.4722
21.0,-155.5,1550206917726.5442,,-155.39404559480084,,20.95055806133913,1550208174333.9636
20.95055806133913,-155.39404559480084,1550241214160.2375,,-155.512760332412,,20.993133543420058,1550242499125.15
20.993133543420058,-155.512760332412,1550243966633.7737,,-155.5,,21.0,1550244310595.9688
21.0,-155.5,1550254392131.129,,-155.5651383961764,,21.050893278858,1550255493049.3416
21.050893278858,-155.5651383961764,1550265633575.3584,,-155.5,,21.0,1550266755717.5598
21.0,-155.5,1550307466294.006,,-155.512760332412,,20.993133543420058,1550307805744.892
20.993133543420058,-155.512760332412,1550311009434.7693,,-155.5,,21.0,1550311358166.1274
21.0,-155.5,1550400797999.0562,,-155.59418807509962,,21.068877071267032,1550402160631.006
21.068877071267032,-155.59418807509962,1550413353709.746,,-155.5,,21.0,1550414878862.4487
21.0,-155.5,1550465911706.8406,,-155.39404559480084,,20.95055806133913,1550467151853.6772
20.95055806133913,-155.39404559480084,1550502089375.4385,,-155.5,,21.0,1550503621373.131
21.0,-155.5,1550551716405.2417,,-155.39404559480084,,20.95055806133913,1550553038928.924
20.95055806133913,-155.39404559480084,1550589819045.6538,,-155.5,,21.0,1550591224279.6545
21.0,-155.5,1550639336820.5447,,-155.39404559480084,,20.95055806133913,1550640614649.0747
20.95055806133913,-155.39404559480084,1550675713200.4934,,-155.5,,21.0,1550677263163.9585
21.0,-155.5,1550684047008.983,,-155.64667015861,,21.105211444229866,1550686060008.1948
21.105211444229866,-155.64667015861,1550692579115.071,,-155.5,,21.0,1550694577042.5574
21.0,-155.5,1550725887052.862,,-155.39404559480084,,20.95055806133913,1550727138028.7888
20.95055806133913,-155.39404559480084,1550760776519.951,,-155.5,,21.0,1550762319631.38
21.0,-155.5,1550811544034.6394,,-155.39404559480084,,20.95055806133913,1550812922646.586
20.95055806133913,-155.39404559480084,1550848578759.7043,,-155.512760332412,,20.993133543420058,1550849776224.3943
20.993133543420058,-155.512760332412,1550849106278.183,,-155.5,,21.0,1550849472877.429
21.0,-155.5,1550862575203.0215,,-155.5651383961764,,21.050893278858,1550863604622.301
21.050893278858,-155.5651383961764,1550870485408.8274,,-155.5,,21.0,1550871591971.3594
21.0,-155.5,1550911749598.3992,,-155.512760332412,,20.993133543420058,1550912109838.141
20.993133543420058,-155.512760332412,1550916474062.8462,,-155.5,,21.0,1550916836374.3984
21.0,-155.5,1551005262378.7197,,-155.59418807509962,,21.068877071267032,1551006796372.1892
21.068877071267032,-155.59418807509962,1551016462767.182,,-155.5,,21.0,1551017923891.293
21.0,-155.5,1551071131399.1453,,-155.39404559480084,,20.95055806133913,1551072511276.3306
20.95055806133913,-155.39404559480084,1551110739209.7944,,-155.5,,21.0,1551112288339.0198
21.0,-155.5,1551156904332.8215,,-155.39404559480084,,20.95055806133913,1551158166126.6118
20.95055806133913,-155.39404559480084,1551188314518.2898,,-155.5,,21.0,1551189882638.9465
21.0,-155.5,1551243719794.461,,-155.39404559480084,,20.95055806133913,1551245128839.9941
20.95055806133913,-155.39404559480084,1551281951779.5605,,-155.5,,21.0,1551283568381.7517
21.0,-155.5,1551288623397.9546,,-155.64667015861,,21.105211444229866,1551290657598.3992
21.105211444229866,-155.64667015861,1551298163268.388,,-155.5,,21.0,1551299945377.1245
21.0,-155.5,1551330717811.0278,,-155.39404559480084,,20.95055806133913,1551331999380.865
20.95055806133913,-155.39404559480084,1551373283927.7983,,-155.5,,21.0,1551374968633.1094
21.0,-155.5,1551416485636.6543,,-155.39404559480084,,20.95055806133913,1551417922238.862
20.95055806133913,-155.39404559480084,1551445871417.3857,,-155.5,,21.0,1551447386423.4707
21.0,-155.5,1551465242678.1145,,-155.5651383961764,,21.050893278858,1551466417882.9902
21.050893278858,-155.5651383961764,1551474599764.457,,-155.5,,21.0,1551475687802.7737
21.0,-155.5,1551517287019.0303,,-155.512760332412,,20.993133543420058,1551517622965.3376
20.993133543420058,-155.512760332412,1551521184828.5557,,-155.5,,21.0,1551521547016.4475
21.0,-155.5,1551609914881.3396,,-155.59418807509962,,21.068877071267032,1551611342072.6072
21.068877071267032,-155.59418807509962,1551621282660.9453,,-155.5,,21.0,1551622694991.1418
21.0,-155.5,1551682893066.166,,-155.9528484701231,,21.339775045592134,1551687150946.8564
21.339775045592134,-155.9528484701231,1551709593566.6475,,-155.5,,21.0,1551714400416.5305
21.0,-155.5,1551761356103.23,,-155.39404559480084,,20.95055806133913,1551762639737.5613
20.95055806133913,-155.39404559480084,1551799285176.2737,,-155.5,,21.0,1551800811195.556
21.0,-155.5,1551848251085.777,,-155.39404559480084,,20.95055806133913,1551849646642.7805
20.95055806133913,-155.39404559480084,1551886599904.985,,-155.512760332412,,20.993133543420058,1551887802189.133
20.993133543420058,-155.512760332412,1551888941786.7024,,-155.5,,21.0,1551889300493.4954
21.0,-155.5,1551895013096.2068,,-155.64667015861,,21.105211444229866,1551897281749.244
21.105211444229866,-155.64667015861,1551902011746.8389,,-155.5,,21.0,1551903958218.697
21.0,-155.5,1551935669957.221,,-155.39404559480084,,20.95055806133913,1551937045040.355
20.95055806133913,-155.39404559480084,1551967617631.6821,,-155.5,,21.0,1551968953252.8633
21.0,-155.5,1552021035701.253,,-155.39404559480084,,20.95055806133913,1552022344366.652
20.95055806133913,-155.39404559480084,1552051798585.6372,,-155.5,,21.0,1552053272855.8247
21.0,-155.5,1552070938629.6646,,-155.5651383961764,,21.050893278858,1552072129986.0767
21.050893278858,-155.5651383961764,1552079829139.6724,,-155.5,,21.0,1552080891001.276
21.0,-155.5,1552122678378.2756,,-155.512760332412,,20.993133543420058,1552123063989.6914
20.993133543420058,-155.512760332412,1552126335699.3413,,-155.5,,21.0,1552126709739.2017
21.0,-155.5,1552215506336.2122,,-155.59418807509962,,21.068877071267032,1552216960583.6008
21.068877071267032,-155.59418807509962,1552226291209.7148,,-155.5,,21.0,1552227755001.0571
21.0,-155.5,1552280157835.7214,,-155.39404559480084,,20.95055806133913,1552281562350.3567
20.95055806133913,-155.39404559480084,1552313927237.4548,,-155.5,,21.0,1552315461480.5906
21.0,-155.5,1552366518511.4824,,-155.39404559480084,,20.95055806133913,1552367840077.1567
20.95055806133913,-155.39404559480084,1552399343869.461,,-155.5,,21.0,1552400898142.9106
21.0,-155.5,1552453121944.3828,,-155.39404559480084,,20.95055806133913,1552454434489.9373
20.95055806133913,-155.39404559480084,1552487578193.4614,,-155.512760332412,,20.993133543420058,1552488686151.5242
20.993133543420058,-155.512760332412,1552493616795.9424,,-155.5,,21.0,1552493955979.5889
21.0,-155.5,1552499417612.6924,,-155.64667015861,,21.105211444229866,1552501624967.0073
21.105211444229866,-155.64667015861,1552505900818.7625,,-155.5,,21.0,1552507732292.566
21.0,-155.5,1552540813590.6816,,-155.39404559480084,,20.95055806133913,1552542139336.851
20.95055806133913,-155.39404559480084,1552580111075.4285,,-155.5,,21.0,1552581745760.015
21.0,-155.5,1552625468300.521,,-155.39404559480084,,20.95055806133913,1552626774011.2153
20.95055806133913,-155.39404559480084,1552656992547.685,,-155.512760332412,,20.993133543420058,1552658186329.8247
20.993133543420058,-155.512760332412,1552662600159.3276,,-155.5,,21.0,1552662925045.7
21.0,-155.5,1552670981700.5642,,-155.5651383961764,,21.050893278858,1552672223208.04
21.050893278858,-155.5651383961764,1552684453312.623,,-155.5,,21.0,1552685513986.07
21.0,-155.5,1552726701031.3896,,-155.512760332412,,20.993133543420058,1552727062712.2349
20.993133543420058,-155.512760332412,1552730783196.5154,,-155.5,,21.0,1552731133082.6387
21.0,-155.5,1552820556432.3625,,-155.59418807509962,,21.068877071267032,1552821897498.8901
21.068877071267032,-155.59418807509962,1552827140390.62,,-155.5,,21.0,1552828707721.1863
21.0,-155.5,1552885357430.632,,-155.39404559480084,,20.95055806133913,1552886662789.8855
20.95055806133913,-155.39404559480084,1552925475467.362,,-155.5,,21.0,1552926981951.0535
21.0,-155.5,1552971469374.6228,,-155.39404559480084,,20.95055806133913,1552972702079.522
20.95055806133913,-155.39404559480084,1553008899179.439,,-155.5,,21.0,1553010379602.0864
21.0,-155.5,1553058425158.0728,,-155.39404559480084,,20.95055806133913,1553059753174.5837
20.95055806133913,-155.39404559480084,1553099694054.447,,-155.5,,21.0,1553101163219.975
21.0,-155.5,1553101568352.917,,-155.64667015861,,21.105211444229866,1553103568047.4495
21.105211444229866,-155.64667015861,1553110728875.2166,,-155.5,,21.0,1553112573017.8364
21.0,-155.5,1553145403574.3413,,-155.39404559480084,,20.95055806133913,1553146736850.1536
20.95055806133913,-155.39404559480084,1553180372183.0579,,-155.5,,21.0,1553181878663.9722
21.0,-155.5,1553230395174.7,,-155.39404559480084,,20.95055806133913,1553231749218.5884
20.95055806133913,-155.39404559480084,1553268003254.517,,-155.512760332412,,20.993133543420058,1553269345906.562
20.993133543420058,-155.512760332412,1553267885638.4365,,-155.5,,21.0,1553268262708.7969
21.0,-155.5,1553275837083.866,,-155.5651383961764,,21.050893278858,1553276981093.2903
21.050893278858,-155.5651383961764,1553289027245.9434,,-155.5,,21.0,1553290083710.8926
21.0,-155.5,1553331656220.1157,,-155.512760332412,,20.993133543420058,1553332016892.26
20.993133543420058,-155.512760332412,1553335368846.022,,-155.5,,21.0,1553335745694.4573
21.0,-155.5,1553424760802.8098,,-155.59418807509962,,21.068877071267032,1553426167105.917
21.068877071267032,-155.59418807509962,1553432724849.5632,,-155.5,,21.0,1553434177999.7239
21.0,-155.5,1553490181728.1104,,-155.39404559480084,,20.95055806133913,1553491500824.2087
20.95055806133913,-155.39404559480084,1553529384649.3323,,-155.5,,21.0,1553531002170.6194
21.0,-155.5,1553575937033.009,,-155.39404559480084,,20.95055806133913,1553577306490.5974
20.95055806133913,-155.39404559480084,1553615378580.8962,,-155.5,,21.0,1553616851117.6921
21.0,-155.5,1553663208897.2698,,-155.39404559480084,,20.95055806133913,1553664513991.8157
20.95055806133913,-155.39404559480084,1553696909170.1687,,-155.5,,21.0,1553698373815.987
21.0,-155.5,1553709409826.1873,,-155.64667015861,,21.105211444229866,1553711575992.2827
21.105211444229866,-155.64667015861,1553716336363.4932,,-155.5,,21.0,1553718267428.064
21.0,-155.5,1553750154403.2263,,-155.39404559480084,,20.95055806133913,1553751555538.6707
20.95055806133913,-155.39404559480084,1553792978243.3086,,-155.5,,21.0,1553794438885.817
21.0,-155.5,1553836273598.4011,,-155.39404559480084,,20.95055806133913,1553837486192.8936
20.95055806133913,-155.39404559480084,1553871540205.2866,,-155.5,,21.0,1553873116398.4458
21.0,-155.5,1553882836789.6187,,-155.5651383961764,,21.050893278858,1553883969900.0422
21.050893278858,-155.5651383961764,1553893650974.8433,,-155.5,,21.0,1553894750021.398
21.0,-155.5,1553936342990.7253,,-155.512760332412,,20.993133543420058,1553936714963.8777
20.993133543420058,-155.512760332412,1553940238093.4844,,-155.5,,21.0,1553940649524.6316
21.0,-155.5,1554025945798.3118,,-155.59418807509962,,21.068877071267032,1554027384978.9988
21.068877071267032,-155.59418807509962,1554034382233.9966,,-155.5,,21.0,1554035960517.675
21.0,-155.5,1554098574178.128,,-155.9528484701231,,21.339775045592134,1554102756547.2986
21.339775045592134,-155.9528484701231,1554123888857.3738,,-155.5,,21.0,1554128905230.0173
21.0,-155.5,1554177561273.2024,,-155.39404559480084,,20.95055806133913,1554178914606.326
20.95055806133913,-155.39404559480084,1554217118161.3652,,-155.5,,21.0,1554218623192.3186
21.0,-155.5,1554264464562.7466,,-155.39404559480084,,20.95055806133913,1554265798512.6348
20.95055806133913,-155.39404559480084,1554301904192.5981,,-155.5,,21.0,1554303428861.2175
21.0,-155.5,1554308269771.3284,,-155.64667015861,,21.105211444229866,1554310516699.9722
21.105211444229866,-155.64667015861,1554317698604.141,,-155.5,,21.0,1554319532929.7795
21.0,-155.5,1554350640920.9426,,-155.39404559480084,,20.95055806133913,1554351925255.1304
20.95055806133913,-155.39404559480084,1554386152021.379,,-155.5,,21.0,1554387758088.0928
21.0,-155.5,1554437114191.4053,,-155.39404559480084,,20.95055806133913,1554438387286.4377
20.95055806133913,-155.39404559480084,1554473087259.7441,,-155.512760332412,,20.993133543420058,1554474336593.5781
20.993133543420058,-155.512760332412,1554473547308.7268,,-155.5,,21.0,1554473884123.7795
21.0,-155.5,1554485492263.3206,,-155.5651383961764,,21.050893278858,1554486689325.8738
21.050893278858,-155.5651383961764,1554495458841.8572,,-155.5,,21.0,1554496451193.2083
21.0,-155.5,1554537766690.9011,,-155.512760332412,,20.993133543420058,1554538121864.4885
20.993133543420058,-155.512760332412,1554541789475.0793,,-155.5,,21.0,1554542165889.498
21.0,-155.5,1554631148375.0476,,-155.59418807509962,,21.068877071267032,1554632510336.9731
21.068877071267032,-155.59418807509962,1554642662097.8,,-155.5,,21.0,1554644140719.3806
21.0,-155.5,1554696050091.296,,-155.39404559480084,,20.95055806133913,1554697522366.0693
20.95055806133913,-155.39404559480084,1554729122808.5237,,-155.5,,21.0,1554730677088.6882
21.0,-155.5,1554781982930.1165,,-155.39404559480084,,20.95055806133913,1554783308567.8386
20.95055806133913,-155.39404559480084,1554820058257.1448,,-155.5,,21.0,1554821471367.008
21.0,-155.5,1554869065143.4685,,-155.39404559480084,,20.95055806133913,1554870420669.658
20.95055806133913,-155.39404559480084,1554910242799.097,,-155.5,,21.0,1554911737297.4146
21.0,-155.5,1554911968865.3293,,-155.64667015861,,21.105211444229866,1554914223257.6274
21.105211444229866,-155.64667015861,1554923353347.49,,-155.5,,21.0,1554925331537.6467
21.0,-155.5,1554956457022.4922,,-155.39404559480084,,20.95055806133913,1554957760422.1746
20.95055806133913,-155.39404559480084,1554993180298.959,,-155.5,,21.0,1554994681866.4753
21.0,-155.5,1555042189179.241,,-155.39404559480084,,20.95055806133913,1555043500953.0396
20.95055806133913,-155.39404559480084,1555076123357.7803,,-155.512760332412,,20.993133543420058,1555077271698.8706
20.993133543420058,-155.512760332412,1555078578201.4075,,-155.5,,21.0,1555078945240.5603
21.0,-155.5,1555090840839.284,,-155.5651383961764,,21.050893278858,1555092005368.3386
21.050893278858,-155.5651383961764,1555100244173.331,,-155.5,,21.0,1555101232194.0623
21.0,-155.5,1555142216249.4504,,-155.512760332412,,20.993133543420058,1555142574489.3105
20.993133543420058,-155.512760332412,1555146315798.8215,,-155.5,,21.0,1555146675652.6655
21.0,-155.5,1555236098037.366,,-155.59418807509962,,21.068877071267032,1555237609093.5603
21.068877071267032,-155.59418807509962,1555249336966.9211,,-155.5,,21.0,1555250774471.047
21.0,-155.5,1555300643222.6218,,-155.39404559480084,,20.95055806133913,1555302045385.8196
20.95055806133913,-155.39404559480084,1555339017301.932,,-155.5,,21.0,1555340478615.069
21.0,-155.5,1555387789806.8774,,-155.39404559480084,,20.95055806133913,1555389225633.2073
20.95055806133913,-155.39404559480084,1555422577814.0557,,-155.5,,21.0,1555424015919.2148
21.0,-155.5,1555473709406.939,,-155.39404559480084,,20.95055806133913,1555475023645.9783
20.95055806133913,-155.39404559480084,1555510939484.4739,,-155.5,,21.0,1555512572718.9233
21.0,-155.5,1555518828497.447,,-155.64667015861,,21.105211444229866,1555521009411.8472
21.105211444229866,-155.64667015861,1555526723912.8472,,-155.5,,21.0,1555528620089.6436
21.0,-155.5,1555560893336.6975,,-155.39404559480084,,20.95055806133913,1555562199089.9153
